,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-12-12,197.940002,198.259995,197.0,197.5,197.5,429800
1,2017-12-13,198.199997,199.009995,196.729996,197.199997,197.199997,419400
2,2017-12-14,197.089996,197.210007,193.729996,193.979996,193.979996,499400
3,2017-12-15,194.539993,197.990005,194.539993,196.559998,196.559998,1123300
4,2017-12-18,197.020004,198.729996,197.020004,197.720001,197.720001,366400
5,2017-12-19,198.419998,198.479996,197.479996,198.080002,198.080002,247000
6,2017-12-20,198.779999,199.229996,196.009995,196.059998,196.059998,254600
7,2017-12-21,196.410004,197.440002,194.179993,194.520004,194.520004,294000
8,2017-12-22,194.520004,194.860001,192.559998,193.789993,193.789993,227100
9,2017-12-26,194.029999,195.029999,193.740005,193.820007,193.820007,116800
10,2017-12-27,193.979996,194.740005,193.039993,193.449997,193.449997,237900
11,2017-12-28,193.759995,194.839996,192.699997,194.809998,194.809998,194200
12,2017-12-29,195.520004,195.660004,193.160004,193.190002,193.190002,205400
13,2018-01-02,194.119995,196.639999,193.600006,195.690002,195.690002,355300
14,2018-01-03,195.350006,197.940002,195.350006,197.770004,197.770004,271700
15,2018-01-04,198.470001,200.029999,198.360001,199.660004,199.660004,337400
16,2018-01-05,200.679993,202.850006,200.0,202.229996,202.229996,363300
17,2018-01-08,202.279999,205.289993,200.679993,204.759995,204.759995,483100
18,2018-01-09,206.240005,210.080002,205.529999,208.960007,208.960007,532200
19,2018-01-10,207.919998,209.419998,204.350006,207.320007,207.320007,308000
20,2018-01-11,207.350006,208.199997,205.639999,207.729996,207.729996,202800
21,2018-01-12,207.509995,210.039993,205.960007,209.75,209.75,253000
22,2018-01-16,210.860001,211.649994,207.729996,208.940002,208.940002,512200
23,2018-01-17,210.910004,210.910004,207.119995,209.160004,209.160004,589700
24,2018-01-18,208.490005,209.410004,206.789993,207.869995,207.869995,756700
25,2018-01-19,209.279999,211.100006,208.479996,210.720001,210.720001,739700
26,2018-01-22,211.279999,215.190002,210.75,214.770004,214.770004,1242800
27,2018-01-23,218.5,218.720001,206.619995,210.990005,210.990005,1038600
28,2018-01-24,212.710007,215.279999,210.179993,214.300003,214.300003,861300
29,2018-01-25,215.529999,218.229996,214.419998,217.210007,217.210007,431500
30,2018-01-26,218.179993,218.570007,216.690002,218.139999,218.139999,381200
31,2018-01-29,218.029999,220.199997,217.570007,218.699997,218.699997,491300
32,2018-01-30,217.0,217.0,214.600006,214.869995,214.869995,491200
33,2018-01-31,216.229996,219.800003,214.619995,215.610001,215.610001,603800
34,2018-02-01,214.160004,218.660004,213.520004,217.369995,217.369995,453100
35,2018-02-02,215.880005,217.410004,212.259995,212.490005,212.490005,642000
36,2018-02-05,211.610001,212.639999,202.889999,203.259995,203.259995,667100
37,2018-02-06,200.389999,204.419998,197.820007,202.720001,202.720001,852000
38,2018-02-07,202.199997,204.990005,201.869995,201.979996,201.979996,389300
39,2018-02-08,201.850006,202.910004,191.529999,191.789993,191.789993,898000
40,2018-02-09,194.0,195.740005,187.660004,193.589996,193.589996,618100
41,2018-02-12,194.949997,200.389999,194.110001,198.449997,198.449997,613900
42,2018-02-13,197.5,201.149994,196.350006,200.199997,200.199997,368900
43,2018-02-14,198.710007,204.789993,196.990005,204.619995,204.619995,483100
44,2018-02-15,206.460007,206.949997,204.470001,206.899994,206.899994,465100
45,2018-02-16,206.470001,208.5,205.059998,206.179993,206.179993,341500
46,2018-02-20,204.75,206.169998,203.179993,203.869995,203.869995,437200
47,2018-02-21,203.889999,209.029999,203.860001,204.229996,204.229996,430200
48,2018-02-22,205.380005,207.410004,203.440002,204.470001,204.470001,435000
49,2018-02-23,205.470001,208.649994,202.800003,208.470001,208.470001,395900
50,2018-02-26,208.979996,208.979996,206.039993,208.449997,208.449997,322500
51,2018-02-27,208.190002,209.110001,205.300003,206.110001,206.110001,369500
52,2018-02-28,206.630005,209.479996,204.630005,204.639999,204.639999,469900
53,2018-03-01,204.809998,205.850006,197.630005,198.169998,198.169998,490600
54,2018-03-02,196.699997,200.389999,196.199997,200.110001,200.110001,347500
55,2018-03-05,198.839996,202.360001,198.020004,201.380005,201.380005,394800
56,2018-03-06,201.559998,205.399994,200.729996,205.320007,205.320007,467200
57,2018-03-07,203.270004,208.309998,202.479996,207.5,207.5,389000
58,2018-03-08,208.669998,209.320007,206.639999,208.960007,208.960007,470000
59,2018-03-09,209.100006,213.369995,209.100006,212.699997,212.699997,351800
60,2018-03-12,212.899994,213.570007,211.529999,212.869995,212.869995,333200
61,2018-03-13,214.0,214.0,211.309998,212.130005,212.130005,404000
62,2018-03-14,212.979996,213.270004,210.850006,211.220001,211.220001,326000
63,2018-03-15,211.039993,214.369995,210.100006,212.339996,212.339996,328100
64,2018-03-16,212.779999,213.880005,211.619995,213.179993,213.179993,466900
65,2018-03-19,213.070007,214.220001,210.820007,212.979996,212.979996,592900
66,2018-03-20,212.589996,215.339996,211.339996,214.460007,214.460007,670100
67,2018-03-21,214.839996,214.929993,210.0,211.179993,211.179993,378200
68,2018-03-22,208.949997,210.369995,204.020004,204.610001,204.610001,449500
69,2018-03-23,205.039993,206.320007,199.119995,199.509995,199.509995,374400
70,2018-03-26,201.600006,204.350006,199.869995,204.199997,204.199997,534600
71,2018-03-27,205.220001,206.570007,199.449997,200.520004,200.520004,596300
72,2018-03-28,201.389999,202.5,197.550003,198.570007,198.570007,632900
73,2018-03-29,200.139999,200.860001,197.729996,198.649994,198.649994,885100
74,2018-04-02,198.809998,200.419998,192.960007,195.979996,195.979996,557500
75,2018-04-03,197.360001,199.770004,195.960007,198.809998,198.809998,442500
76,2018-04-04,196.330002,202.050003,195.160004,201.619995,201.619995,549100
77,2018-04-05,202.669998,203.119995,200.589996,201.699997,201.699997,394500
78,2018-04-06,200.440002,202.539993,193.160004,194.880005,194.880005,442200
79,2018-04-09,196.149994,201.779999,195.669998,198.479996,198.479996,864100
80,2018-04-10,201.360001,203.759995,200.550003,203.320007,203.320007,593700
81,2018-04-11,201.039993,202.820007,199.889999,200.630005,200.630005,399200
82,2018-04-12,202.039993,203.949997,201.059998,202.320007,202.320007,318000
83,2018-04-13,203.0,203.100006,201.050003,202.320007,202.320007,295900
84,2018-04-16,204.300003,208.070007,203.509995,206.190002,206.190002,364200
85,2018-04-17,207.279999,207.940002,205.889999,207.600006,207.600006,259300
86,2018-04-18,208.100006,211.309998,207.619995,210.050003,210.050003,342300
87,2018-04-19,209.869995,210.399994,206.419998,207.389999,207.389999,356600
88,2018-04-20,208.0,208.699997,206.5,208.210007,208.210007,441200
89,2018-04-23,208.960007,211.779999,208.210007,209.600006,209.600006,607300
90,2018-04-24,192.490005,197.369995,189.350006,193.179993,193.179993,2426600
91,2018-04-25,193.490005,195.300003,188.75,191.660004,191.660004,1269600
92,2018-04-26,192.320007,193.229996,190.580002,191.169998,191.169998,746000
93,2018-04-27,191.050003,191.330002,189.699997,190.5,190.5,537200
94,2018-04-30,191.119995,192.25,188.360001,188.410004,188.410004,629200
95,2018-05-01,188.360001,189.699997,187.279999,188.720001,188.720001,745500
96,2018-05-02,187.809998,191.429993,187.470001,189.190002,189.190002,592000
97,2018-05-03,188.570007,190.660004,187.539993,190.039993,190.039993,768700
