Date,Open,High,Low,Close,Adj Close,Volume
2017-12-12,91.589996,92.32,90.779999,92.019997,78.352577,973700
2017-12-13,92.389999,96.0,92.029999,95.449997,81.273125,2174000
2017-12-14,95.739998,97.169998,95.449997,95.870003,81.630753,1283600
2017-12-15,96.389999,96.849998,93.93,94.07,80.098114,2334400
2017-12-18,94.389999,94.970001,91.019997,91.550003,77.952393,1660500
2017-12-19,91.629997,91.970001,90.239998,91.669998,78.05455,1502100
2017-12-20,92.089996,92.550003,90.839996,91.110001,77.577744,993700
2017-12-21,92.029999,94.099998,91.540001,92.839996,79.050766,1094600
2017-12-22,92.690002,93.709999,92.580002,93.550003,79.655342,775500
2017-12-26,93.889999,93.910004,92.279999,92.800003,79.016731,551800
2017-12-27,92.949997,93.279999,91.190002,91.669998,78.05455,1036100
2017-12-28,91.779999,92.029999,90.57,91.519997,77.926865,817300
2017-12-29,91.470001,91.589996,90.080002,90.889999,77.390411,854700
2018-01-02,91.559998,92.25,90.709999,92.080002,78.403664,1223300
2018-01-03,92.269997,92.269997,89.949997,91.290001,77.731003,1677500
2018-01-04,91.540001,91.949997,90.540001,90.709999,77.237152,1291400
2018-01-05,91.18,92.779999,89.989998,92.410004,78.684639,1644200
2018-01-08,92.099998,93.290001,91.68,93.169998,79.331779,1257000
2018-01-09,93.440002,95.169998,93.0,93.940002,79.987404,1324700
2018-01-10,93.739998,94.190002,91.919998,92.309998,78.599518,1239300
2018-01-11,92.089996,92.620003,90.599998,92.410004,78.684639,1218100
2018-01-12,92.620003,93.769997,91.93,92.449997,78.718704,1328800
2018-01-16,92.580002,92.879997,91.300003,91.389999,77.816139,1521300
2018-01-17,91.449997,93.150002,91.220001,91.620003,78.011986,1387000
2018-01-18,90.910004,92.139999,88.300003,90.519997,77.075378,1909800
2018-01-19,90.580002,92.730003,89.540001,92.559998,78.812355,1859900
2018-01-22,92.339996,92.489998,89.690002,90.860001,77.364861,1695300
2018-01-23,91.849998,97.459999,90.040001,94.559998,80.515305,3606800
