Date,Open,High,Low,Close,Adj Close,Volume
2017-12-11,116.059998,116.959999,113.260002,115.089996,105.670532,8650200
2017-12-18,115.620003,117.190002,115.360001,116.190002,106.680519,4637600
2017-12-25,116.400002,117.68,116.019997,116.82,107.258965,2439600
2018-01-01,116.980003,119.760002,116.809998,118.919998,109.18708,4050700
2018-01-08,119.0,119.190002,116.120003,118.169998,108.498474,6411000
2018-01-15,118.559998,122.07,114.279999,118.440002,108.746368,12918800
2018-01-22,118.260002,121.5,116.360001,121.470001,111.528389,9566000
2018-01-29,120.910004,121.650002,115.510002,115.610001,106.14798,6957700
2018-02-05,115.290001,117.120003,108.739998,112.370003,103.173164,10938700
2018-02-12,113.0,117.230003,112.599998,116.160004,106.652954,6223300
2018-02-19,115.349998,117.730003,114.75,117.459999,108.265427,3714000
2018-02-26,117.550003,117.879997,109.589996,110.25,101.619797,7744900
2018-03-05,109.5,117.739998,109.5,117.650002,108.440536,7311800
2018-03-12,117.650002,118.620003,113.849998,114.93,105.933479,7168600
2018-03-19,114.419998,115.580002,109.389999,109.480003,100.910103,6412600
2018-03-26,110.620003,113.919998,109.940002,111.599998,102.864128,6011600
2018-04-02,111.550003,112.300003,107.040001,109.389999,100.827133,8117400
2018-04-09,110.300003,111.370003,108.57,110.0,101.389381,7178800
2018-04-16,110.879997,113.900002,108.239998,108.870003,100.347832,9845500
2018-04-23,108.800003,109.800003,104.389999,107.970001,99.518272,8648600
2018-04-30,108.510002,108.900002,104.019997,106.400002,98.071175,7094800
2018-05-07,106.480003,107.699997,100.360001,100.43,92.568504,12288100
2018-05-14,101.040001,105.300003,100.970001,104.949997,97.144455,11720800
2018-05-21,105.5,105.860001,101.5,103.400002,95.709747,6300400
2018-05-28,102.440002,103.110001,100.360001,102.010002,94.423111,6883400
2018-06-04,102.449997,104.379997,101.860001,104.150002,96.403954,5942000
2018-06-11,103.889999,105.419998,102.699997,105.379997,97.54248,10991300
2018-06-18,104.440002,105.860001,103.0,105.419998,97.579498,12970000
