,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-12-11,622.049988,643.559998,618.840027,639.940002,639.940002,827000
1,2017-12-18,642.5,646.75,611.5,614.77002,614.77002,995400
2,2017-12-25,613.01001,629.409973,609.109985,619.52002,619.52002,559700
3,2018-01-01,622.440002,640.369995,621.530029,637.349976,637.349976,685700
4,2018-01-08,635.929993,655.0,632.119995,650.599976,650.599976,856400
5,2018-01-15,653.299988,667.530029,648.890015,666.690002,666.690002,567400
6,2018-01-22,665.809998,693.179993,657.940002,692.299988,692.299988,892200
7,2018-01-29,690.390015,697.26001,666.179993,667.159973,667.159973,696700
8,2018-02-05,666.340027,668.419983,580.429993,600.369995,600.369995,1253200
9,2018-02-12,605.539978,639.950012,602.130005,634.369995,634.369995,727300
10,2018-02-19,632.809998,646.969971,620.26001,636.099976,636.099976,492300
11,2018-02-26,636.940002,639.690002,585.330017,593.26001,593.26001,878700
12,2018-03-05,592.159973,619.650024,585.590027,616.0,616.0,915800
13,2018-03-12,615.400024,620.659973,604.070007,613.880005,613.880005,864100
14,2018-03-19,610.299988,618.98999,565.859985,566.869995,566.869995,892400
15,2018-03-26,574.460022,591.47998,564.530029,575.030029,575.030029,903100
16,2018-04-02,575.0,581.900024,546.039978,555.26001,555.26001,1283300
17,2018-04-09,553.559998,581.210022,553.559998,568.210022,568.210022,790800
18,2018-04-16,570.48999,589.960022,569.549988,576.76001,576.76001,742200
19,2018-04-23,577.099976,582.070007,553.929993,564.01001,564.01001,661000
20,2018-04-30,566.200012,580.0,550.030029,552.969971,552.969971,1408000
21,2018-05-07,555.599976,567.26001,544.640015,563.719971,563.719971,973200
22,2018-05-14,566.070007,575.409973,547.380005,573.190002,573.190002,1242400
23,2018-05-21,575.98999,585.630005,552.789978,554.830017,554.830017,1019600
24,2018-05-28,551.5,569.5,540.23999,569.0,569.0,964100
25,2018-06-04,567.400024,595.309998,564.820007,594.859985,594.859985,1434200
26,2018-06-11,594.799988,596.280029,583.25,589.0,589.0,1130800
27,2018-06-18,585.849976,586.380005,572.650024,582.309998,582.309998,1111300
28,2018-06-25,575.52002,584.650024,560.429993,578.630005,578.630005,1100900
29,2018-07-02,574.380005,590.780029,566.049988,583.77002,583.77002,705300
30,2018-07-09,585.02002,596.130005,579.869995,583.130005,583.130005,794600
31,2018-07-16,581.940002,603.190002,573.799988,602.559998,602.559998,769400
32,2018-07-23,602.109985,620.349976,586.400024,589.940002,589.940002,1050400
33,2018-07-30,589.200012,595.960022,580.549988,586.669983,586.669983,828600
