Date,Open,High,Low,Close,Adj Close,Volume
2017-12-11,26.73,27.43,26.690001,26.83,20.98308,28914000
2017-12-18,26.940001,27.299999,25.51,25.67,20.075871,21646100
2017-12-25,25.700001,26.25,25.629999,26.08,20.396526,11076800
2018-01-01,26.08,26.16,24.75,25.01,19.559708,14229600
2018-01-08,25.059999,25.18,23.610001,23.639999,18.488258,22041200
2018-01-15,23.75,24.08,23.16,23.42,18.3162,15542900
2018-01-22,23.389999,24.42,23.360001,24.23,18.949688,19163300
2018-01-29,24.09,24.309999,23.15,23.860001,18.66032,22722900
2018-02-05,23.74,24.02,22.219999,23.209999,18.151968,33114500
2018-02-12,23.219999,23.23,21.639999,22.68,17.737469,34906400
2018-02-19,22.549999,22.92,21.780001,22.360001,17.775667,14423200
2018-02-26,22.360001,22.639999,21.48,21.84,17.362278,19110700
2018-03-05,21.75,23.08,21.75,22.6,17.966463,18702800
2018-03-12,22.6,23.309999,22.48,23.190001,18.435499,22373200
2018-03-19,23.190001,23.23,22.209999,22.290001,17.72002,22310600
2018-03-26,22.389999,23.629999,22.0,23.23,18.467299,18206400
2018-04-02,23.26,23.51,22.42,23.200001,18.443449,21104900
2018-04-09,23.23,23.370001,22.07,22.42,17.82337,15393200
2018-04-16,22.440001,22.940001,21.83,21.879999,17.394079,13133400
2018-04-23,21.889999,23.450001,21.799999,23.34,18.55475,18361900
2018-04-30,23.34,23.74,23.08,23.440001,18.634243,19553800
2018-05-07,23.440001,24.280001,23.4,24.08,19.448853,13217500
2018-05-14,24.040001,24.1,22.940001,23.02,18.592724,14147800
2018-05-21,22.870001,23.549999,22.49,23.52,18.996557,15209700
2018-05-28,23.459999,24.370001,23.299999,24.33,19.650772,16107300
2018-06-04,24.4,24.559999,23.82,24.34,19.658852,16799600
2018-06-11,24.34,24.43,23.49,24.02,19.400396,16898800
2018-06-18,24.01,25.0,23.719999,24.82,20.046534,13536700
2018-06-25,24.84,25.91,24.700001,25.82,20.854212,20714100
2018-07-02,25.809999,26.48,25.32,26.24,21.193436,13552400
2018-07-09,26.23,26.299999,25.68,25.84,20.870363,18316800
2018-07-16,25.780001,26.190001,25.370001,25.98,20.983435,19153600
2018-07-23,25.98,26.469999,25.17,25.450001,20.55537,14439800
2018-07-30,25.389999,26.59,25.09,26.459999,21.371124,18898700
2018-08-06,26.5,26.629999,25.92,25.98,21.285887,10352500
2018-08-13,26.02,27.23,25.82,27.219999,22.30184,12290200
2018-08-20,27.299999,27.440001,26.48,26.719999,21.892185,9671000
2018-08-27,26.719999,27.200001,26.42,27.030001,22.146173,10546500
2018-09-03,26.940001,27.040001,26.280001,26.450001,21.670967,8350600
2018-09-10,26.879999,27.030001,26.120001,26.299999,21.548071,9054700
2018-09-17,26.379999,26.77,25.83,26.389999,21.621807,13219800
2018-09-24,26.309999,26.34,25.530001,26.32,21.564459,13161200
2018-10-01,26.26,26.32,24.93,25.200001,20.646822,12155300
2018-10-08,25.309999,26.23,24.469999,24.709999,20.245356,17853300
2018-10-15,24.73,26.42,24.709999,26.4,21.630005,13171700
2018-10-22,26.41,27.15,25.82,26.49,21.703739,16461000
2018-10-29,26.709999,28.190001,26.620001,27.6,22.613184,27696900
2018-11-05,27.719999,28.92,27.67,28.82,23.927477,19120900
