Date,Open,High,Low,Close,Adj Close,Volume
2017-12-11,78.160004,78.300003,76.010002,77.089996,75.628304,11516000
2017-12-18,77.489998,79.949997,77.379997,79.349998,77.845428,8514400
2017-12-25,79.400002,80.940002,79.260002,79.860001,78.345779,4217400
2018-01-01,80.279999,81.230003,78.910004,79.290001,77.786583,6948900
2018-01-08,80.300003,84.709999,79.529999,83.949997,82.358231,11339800
2018-01-15,84.57,86.050003,82.900002,85.489998,83.869041,6492100
2018-01-22,85.419998,87.690002,85.019997,87.690002,86.027328,7720700
2018-01-29,87.440002,88.110001,82.309998,82.650002,81.082878,9993400
2018-02-05,82.129997,83.279999,77.559998,80.43,78.904991,18852400
2018-02-12,80.910004,87.110001,80.589996,83.269997,81.691139,14465300
2018-02-19,82.730003,86.440002,82.730003,83.809998,82.220886,7179100
2018-02-26,84.029999,84.290001,77.230003,78.900002,77.403984,16109200
2018-03-05,78.290001,81.800003,77.080002,81.470001,80.073936,11644700
2018-03-12,81.519997,82.540001,80.690002,81.510002,80.113258,9562900
2018-03-19,81.309998,82.220001,78.059998,78.169998,76.830475,9003100
2018-03-26,79.040001,80.550003,77.790001,78.760002,77.410362,7544500
2018-04-02,78.720001,79.370003,75.660004,77.510002,76.181793,18507800
2018-04-09,76.839996,81.330002,74.610001,79.610001,78.245804,96504900
2018-04-16,80.089996,82.989998,79.599998,82.330002,80.919189,16475500
2018-04-23,82.279999,83.120003,79.989998,80.169998,78.796196,18902300
2018-04-30,80.300003,81.519997,78.440002,81.160004,79.769234,15359600
2018-05-07,81.599998,83.739998,80.849998,83.510002,82.078964,11675800
2018-05-14,83.489998,84.68,82.400002,83.839996,82.55278,16259900
2018-05-21,84.459999,84.580002,81.43,81.830002,80.573631,10840100
2018-05-28,80.970001,83.110001,80.010002,82.650002,81.38105,9604000
2018-06-04,83.18,84.879997,82.279999,84.139999,82.848167,10651000
2018-06-11,84.230003,84.879997,82.32,83.839996,82.55278,14036300
2018-06-18,83.089996,84.419998,80.529999,80.870003,79.62838,13716400
2018-06-25,80.059998,80.550003,76.790001,79.160004,77.944641,18568500
2018-07-02,78.489998,81.0,77.519997,80.559998,79.323143,10414500
2018-07-09,81.010002,82.290001,80.019997,80.970001,79.726837,15161400
2018-07-16,81.18,83.489998,79.790001,81.959999,80.701645,16151700
2018-07-23,82.0,82.260002,77.639999,78.449997,77.245514,19297000
2018-07-30,78.129997,79.470001,77.07,78.18,76.979668,14200100
2018-08-06,78.059998,78.260002,75.389999,75.650002,74.488518,17722800
2018-08-13,75.639999,77.919998,74.839996,77.199997,76.163292,14088000
2018-08-20,77.190002,77.599998,76.120003,77.110001,76.074509,12454900
2018-08-27,77.639999,78.360001,77.169998,77.620003,76.57766,8833600
2018-09-03,77.629997,77.699997,75.160004,76.440002,75.413506,12181800
2018-09-10,76.790001,80.220001,76.160004,80.059998,78.984909,14890600
2018-09-17,80.169998,82.0,78.949997,80.959999,79.87281,18747200
2018-09-24,80.690002,82.18,79.550003,80.779999,79.695236,13883900
2018-10-01,81.339996,81.339996,73.519997,74.379997,73.381165,21536500
2018-10-08,74.230003,75.660004,72.07,73.620003,72.631386,28270000
2018-10-15,73.339996,74.959999,70.5,70.660004,69.711136,17904300
2018-10-22,70.620003,70.970001,63.759998,68.269997,67.353226,43232300
2018-10-29,68.919998,74.120003,67.68,72.82,71.842125,20343900
2018-11-05,72.480003,72.989998,69.550003,71.160004,70.204414,14506800
2018-11-12,71.160004,73.339996,70.040001,73.040001,72.207603,19131300
2018-11-19,72.93,73.449997,69.809998,73.120003,72.28669,13736400
2018-11-26,73.860001,77.080002,73.779999,75.540001,74.679123,20081700
2018-12-03,76.989998,78.169998,72.379997,72.860001,72.029648,12441300
2018-12-10,73.010002,74.559998,71.440002,71.860001,71.041046,12888400
2018-12-17,71.75,72.989998,65.75,66.470001,65.712486,21165400
2018-12-24,66.059998,71.82,65.639999,70.949997,70.141426,8991100
2018-12-31,71.410004,72.040001,67.18,69.940002,69.142937,15508100
