,Date,Open,High,Low,Close,Adj Close,Volume
0,2018-01-01,64.260002,72.879997,63.560001,71.370003,71.370003,45252100
1,2018-02-01,71.0,71.050003,59.700001,61.919998,61.919998,46026000
2,2018-03-01,62.200001,63.549999,58.970001,61.939999,61.939999,43274000
3,2018-04-01,61.52,64.18,57.049999,62.5,62.5,42601000
4,2018-05-01,62.240002,69.75,62.16,68.919998,68.919998,32569000
5,2018-06-01,69.470001,81.669998,69.089996,72.870003,72.870003,52932000
6,2018-07-01,72.690002,78.400002,72.080002,74.68,74.68,26135400
7,2018-08-01,74.220001,78.190002,72.089996,78.050003,78.050003,24347000
8,2018-09-01,77.910004,80.910004,72.650002,74.669998,74.669998,34236400
9,2018-10-01,75.309998,75.339996,66.889999,67.910004,67.910004,39292300
10,2018-11-01,68.099998,70.959999,58.959999,66.07,66.07,34723900
11,2018-12-01,67.129997,67.68,55.240002,62.73,62.73,41642100
12,2019-01-01,61.900002,66.639999,57.950001,58.779999,58.779999,39124100
13,2019-02-01,58.75,62.93,58.040001,62.099998,62.099998,32952300
14,2019-03-01,62.200001,70.989998,58.189999,69.800003,69.800003,48494100
15,2019-04-01,71.059998,78.43,68.239998,77.860001,77.860001,33653200
16,2019-05-01,77.940002,79.610001,75.099998,78.279999,78.279999,28225400
17,2019-06-01,78.050003,88.639999,77.790001,86.830002,86.830002,47741800
18,2019-07-01,87.75,92.010002,82.639999,87.760002,87.760002,34563000
19,2019-08-01,87.75,88.360001,79.370003,83.279999,83.279999,27455200
20,2019-09-01,81.809998,90.330002,81.809998,88.0,88.0,31919800
21,2019-10-01,88.580002,96.360001,83.389999,93.169998,93.169998,24967400
22,2019-11-01,93.790001,100.489998,93.150002,97.260002,97.260002,16253800
23,2019-12-01,97.339996,99.790001,86.959999,87.669998,87.669998,33561400
24,2020-01-01,87.970001,99.720001,86.18,97.040001,97.040001,27766500
25,2020-02-01,96.5,103.18,84.010002,87.309998,87.309998,20402000
26,2020-03-01,87.300003,91.139999,37.59,53.830002,53.830002,58713600
27,2020-04-01,49.41,80.260002,47.060001,73.650002,73.650002,58634400
28,2020-05-01,70.980003,90.739998,69.410004,88.050003,88.050003,32050900
29,2020-06-01,89.599998,98.959999,85.419998,89.550003,89.550003,42056100
30,2020-07-01,89.279999,99.959999,85.709999,96.970001,96.970001,25127700
31,2020-08-01,97.360001,109.309998,96.470001,106.93,106.93,19705200
32,2020-09-01,106.610001,109.150002,91.139999,91.910004,91.910004,38638400
33,2020-10-01,92.839996,99.190002,84.699997,86.440002,86.440002,34021600
34,2020-11-01,87.199997,101.160004,87.110001,93.480003,93.480003,21007000
35,2020-12-01,94.43,100.68,90.300003,94.459999,94.459999,40296300
36,2021-01-01,94.300003,128.580002,92.129997,117.779999,117.779999,34371400
37,2021-02-01,119.610001,128.550003,115.57,119.510002,119.510002,17894400
38,2021-03-01,120.809998,136.539993,117.300003,132.660004,132.660004,26825200
39,2021-04-01,126.449997,136.0,122.559998,133.240005,133.240005,22577800
40,2021-05-01,134.25,138.770004,112.849998,115.190002,115.190002,25110600
41,2021-06-01,117.400002,131.550003,112.629997,129.149994,129.149994,29143800
42,2021-07-01,129.5,138.0,126.410004,133.949997,133.949997,18777500
43,2021-08-01,135.699997,139.949997,122.510002,125.209999,125.209999,17658200
44,2021-09-01,126.019997,147.729996,125.290001,127.959999,127.959999,25729800
45,2021-10-01,129.0,144.410004,121.650002,136.919998,136.919998,21110100
46,2021-11-01,138.059998,155.979996,136.580002,141.25,141.25,21106400
47,2021-12-01,143.320007,152.279999,124.870003,130.229996,130.229996,28160300
48,2022-01-01,130.009995,130.570007,102.470001,111.169998,111.169998,34398100
49,2022-02-01,110.949997,114.43,96.389999,109.330002,109.330002,26807000
50,2022-03-01,108.690002,108.699997,95.040001,96.480003,96.480003,36133600
51,2022-04-01,97.290001,105.900002,85.650002,85.779999,85.779999,46091900
52,2022-05-01,85.849998,100.349998,85.360001,99.269997,99.269997,42960400
53,2022-06-01,100.010002,103.220001,84.370003,90.480003,90.480003,37973200
54,2022-07-01,90.790001,100.019997,86.599998,99.540001,99.540001,23790600
55,2022-08-01,98.769997,106.239998,88.339996,88.440002,88.440002,23585200
56,2022-09-01,88.209999,93.339996,63.610001,66.019997,66.019997,51541400
57,2022-10-01,65.389999,70.169998,54.849998,63.009998,63.009998,56619100
58,2022-11-01,64.839996,76.639999,60.759998,69.360001,69.360001,42806100
59,2022-12-01,69.82,70.709999,52.099998,57.200001,57.200001,56237700
