Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,73.18,73.419998,67.110001,68.779999,57.522812,82351000
2018-02-01,68.739998,68.980003,63.32,65.580002,54.846561,73587000
2018-03-01,65.650002,69.239998,64.599998,68.589996,57.921097,68991700
2018-04-01,68.790001,70.980003,66.459999,69.980003,59.094906,47840300
2018-05-01,69.970001,69.989998,64.459999,67.949997,57.380661,63838400
2018-06-01,67.690002,70.300003,62.709999,69.25,59.02261,74138200
2018-07-01,69.419998,71.889999,68.129997,71.139999,60.633476,63014000
2018-08-01,70.629997,72.910004,69.32,71.730003,61.136341,48437300
2018-09-01,72.029999,73.739998,68.919998,70.879997,60.944584,43864800
2018-10-01,70.769997,76.050003,69.309998,73.360001,63.07695,72952100
2018-11-01,73.449997,78.470001,72.07,77.739998,66.843002,54763100
2018-12-01,77.199997,81.050003,72.529999,74.739998,64.841766,52979800
2019-01-01,74.610001,79.610001,72.260002,79.120003,68.641708,57152100
2019-02-01,79.120003,81.760002,78.150002,81.150002,70.402855,45106300
2019-03-01,81.110001,86.099998,80.620003,83.75,73.278351,69641000
2019-04-01,83.900002,85.769997,82.150002,85.550003,74.853279,51813900
2019-05-01,85.209999,89.010002,82.559998,86.120003,75.352028,48221400
2019-06-01,86.349998,91.989998,85.260002,88.010002,77.626862,47249600
2019-07-01,87.989998,91.82,87.080002,87.809998,77.450462,39225800
2019-08-01,87.650002,91.5,87.040001,91.150002,80.396431,50932400
2019-09-01,91.220001,94.889999,90.080002,93.690002,83.258377,45831900
2019-10-01,93.339996,96.220001,91.349998,94.389999,83.880417,50281400
2019-11-01,94.720001,94.980003,88.169998,91.349998,81.178909,51950000
2019-12-01,91.029999,95.769997,90.209999,94.510002,84.631149,42958200
2020-01-01,94.5,104.43,92.940002,104.220001,93.32618,52596200
2020-02-01,104.470001,104.970001,86.419998,89.260002,79.929909,57689000
2020-03-01,89.550003,100.650002,65.139999,79.980003,72.113609,118911500
2020-04-01,77.449997,88.290001,71.199997,83.110001,74.93576,61847700
2020-05-01,82.389999,85.849998,76.230003,85.25,76.86528,67544800
2020-06-01,85.080002,88.120003,77.150002,79.639999,72.450478,61283600
2020-07-01,79.760002,89.93,79.230003,86.879997,79.03688,79177700
2020-08-01,86.620003,87.150002,77.32,78.830002,71.713608,61332600
2020-09-01,78.589996,82.099998,77.300003,81.730003,74.966499,50099700
2020-10-01,81.690002,94.209999,81.300003,89.93,82.487915,61263800
2020-11-01,90.830002,94.209999,80.809998,84.889999,77.864998,60007900
2020-12-01,85.230003,86.279999,80.410004,83.269997,77.005806,62788900
2021-01-01,83.330002,83.440002,76.82,80.910004,74.823349,65137200
2021-02-01,81.099998,83.029999,74.800003,74.849998,69.219223,52228800
2021-03-01,75.419998,86.129997,74.959999,84.699997,79.050606,79938600
2021-04-01,84.900002,90.620003,84.300003,88.709999,82.793137,55832200
2021-05-01,89.07,89.5,84.699997,86.0,80.263885,54576000
2021-06-01,86.169998,86.410004,81.940002,84.589996,79.616516,65377600
2021-07-01,84.730003,89.93,84.019997,88.120003,82.93898,56786600
2021-08-01,88.25,91.489998,87.660004,89.57,84.303726,54765100
2021-09-01,90.0,91.089996,80.910004,81.18,77.045166,58292000
2021-10-01,81.790001,85.849998,80.879997,84.709999,80.395378,51229500
2021-11-01,84.699997,85.870003,80.68,81.050003,76.921806,54556300
2021-12-01,81.57,89.220001,80.220001,88.970001,85.230782,59290200
2022-01-01,88.629997,91.660004,87.080002,90.400002,86.600677,65679100
2022-02-01,89.910004,90.889999,84.199997,90.650002,86.840164,67403000
2022-03-01,90.349998,100.669998,89.660004,99.769997,96.410576,75434500
2022-04-01,99.809998,104.809998,98.199997,99.110001,95.772804,54244800
2022-05-01,99.470001,103.629997,96.989998,102.029999,98.594475,59249000
2022-06-01,102.650002,102.900002,87.629997,95.940002,93.440941,62268900
2022-07-01,96.0,99.160004,92.059998,98.559998,95.992691,51470200
2022-08-01,98.279999,105.480003,96.730003,100.199997,97.589973,50028000
2022-09-01,100.25,105.599998,86.080002,86.449997,84.859512,60820300
2022-10-01,87.699997,91.18,80.300003,87.919998,86.302467,71046100
2022-11-01,88.099998,97.279999,86.68,96.800003,95.019096,71765500
2022-12-01,97.739998,100.32,92.809998,94.949997,94.078026,65661600
