Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,57.950001,61.939999,56.549999,56.810001,51.054565,242647700
2018-02-01,56.279999,57.919998,53.560001,57.099998,51.315182,238536700
2018-03-01,57.0,60.700001,55.68,57.889999,52.307335,185897700
2018-04-01,57.52,60.18,55.380001,57.57,52.018192,178446500
2018-05-01,57.669998,59.040001,55.540001,56.669998,51.20499,150516400
2018-06-01,56.84,57.939999,47.369999,48.849998,44.369915,338561600
2018-07-01,48.639999,52.849998,48.400002,52.389999,47.585266,244824000
2018-08-01,52.240002,54.439999,51.200001,53.450001,48.548054,198190200
2018-09-01,53.439999,57.84,53.209999,56.84,51.986576,177505500
2018-10-01,56.91,59.700001,54.709999,58.27,53.294472,285962000
2018-11-01,58.299999,68.980003,58.07,66.720001,61.022938,326988900
2018-12-01,67.370003,68.150002,60.419998,64.400002,59.217293,250212000
2019-01-01,63.68,69.489998,61.400002,68.139999,62.656311,276732200
2019-02-01,68.589996,72.07,67.080002,70.260002,64.605705,215346400
2019-03-01,70.629997,74.480003,69.029999,74.339996,68.714104,192665200
2019-04-01,74.760002,77.790001,73.730003,77.68,71.801338,146496900
2019-05-01,77.669998,79.650002,74.330002,76.059998,70.30394,168825900
2019-06-01,76.120003,85.199997,75.650002,83.830002,77.845383,163305800
2019-07-01,84.620003,99.720001,84.029999,94.690002,87.930092,166015600
2019-08-01,95.0,98.139999,93.029999,96.559998,89.666595,142069000
2019-09-01,96.419998,97.209999,87.610001,88.419998,82.418915,134511100
2019-10-01,88.629997,88.889999,82.129997,84.559998,78.820885,137892400
2019-11-01,84.790001,86.730003,81.029999,85.43,79.631851,138762700
2019-12-01,85.379997,89.300003,83.82,87.919998,82.362503,132545100
2020-01-01,88.120003,94.129997,84.519997,84.830002,79.467834,170390700
2020-02-01,85.07,90.510002,75.720001,78.43,73.472374,167202600
2020-03-01,77.919998,82.620003,50.02,65.739998,61.871552,445364500
2020-04-01,63.0,79.610001,60.900002,76.730003,72.214859,282837600
2020-05-01,74.900002,80.059998,70.650002,77.989998,73.400703,201828600
2020-06-01,77.660004,83.620003,71.059998,73.589996,69.651016,258280600
2020-07-01,74.0,78.489998,71.82,76.529999,72.43367,185587300
2020-08-01,76.480003,85.360001,74.760002,84.470001,79.948662,155854300
2020-09-01,84.699997,89.43,81.75,85.919998,81.76342,161248300
2020-10-01,87.040001,91.129997,85.089996,86.959999,82.753113,145178700
2020-11-01,87.540001,99.330002,85.449997,98.019997,93.278061,142204300
2020-12-01,99.0,107.139999,98.209999,106.980003,102.28466,121635500
2021-01-01,107.660004,107.75,95.919998,96.809998,92.561028,123895000
2021-02-01,96.989998,109.480003,96.919998,108.029999,103.288574,115469700
2021-03-01,108.599998,112.339996,102.75,109.269997,104.91893,163152800
2021-04-01,110.059998,118.980003,108.199997,114.489998,109.931076,127018100
2021-05-01,115.18,116.739998,108.879997,113.879997,109.345367,113824900
2021-06-01,114.559998,114.620003,109.260002,111.809998,107.784935,106401000
2021-07-01,111.949997,126.32,111.809998,121.43,117.058632,123985300
2021-08-01,122.029999,122.980003,113.610001,117.489998,113.26046,114457400
2021-09-01,118.010002,120.760002,110.309998,110.309998,106.751671,115995300
2021-10-01,110.889999,115.57,104.019997,106.07,102.648445,133499300
2021-11-01,107.230003,117.470001,107.199997,109.639999,106.103287,161726300
2021-12-01,110.959999,117.480003,106.610001,116.970001,113.684921,136705300
2022-01-01,116.470001,117.800003,93.790001,98.32,95.558708,218687500
2022-02-01,98.419998,99.150002,87.25,91.790001,89.212105,161930700
2022-03-01,91.489998,93.5,78.919998,90.970001,88.863426,250082300
2022-04-01,91.5,91.889999,74.480003,74.639999,72.911575,195076200
2022-05-01,75.25,82.870003,68.389999,78.5,76.68219,291830700
2022-06-01,78.75,81.300003,70.349998,76.389999,75.146629,181502100
2022-07-01,76.730003,84.980003,75.730003,84.779999,83.40007,118099000
2022-08-01,84.190002,89.93,82.690002,84.07,82.70163,129834700
2022-09-01,83.699997,93.480003,81.669998,84.260002,83.360802,203634100
2022-10-01,84.75,90.900002,82.43,86.589996,85.665939,158234200
2022-11-01,88.059998,102.559998,82.970001,102.199997,101.109352,162097000
2022-12-01,102.330002,105.540001,96.169998,99.199997,98.705399,130719900
