Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,42.540001,45.025002,41.174999,41.857498,39.741596,2638717600
2018-02-01,41.7925,45.154999,37.560001,44.529999,42.279011,3711577200
2018-03-01,44.634998,45.875,41.235001,41.945,39.987057,2854910800
2018-04-01,41.66,44.735001,40.157501,41.314999,39.386459,2664617200
2018-05-01,41.602501,47.592499,41.317501,46.717499,44.536774,2483905200
2018-06-01,46.997501,48.549999,45.182499,46.2775,44.287437,2110498000
2018-07-01,45.955002,48.990002,45.855,47.572498,45.526741,1574765600
2018-08-01,49.782501,57.217499,49.327499,56.907501,54.46032,2801275600
2018-09-01,57.102501,57.4175,53.825001,56.435001,54.197556,2715888000
2018-10-01,56.987499,58.3675,51.522499,54.715,52.545734,3158994000
2018-11-01,54.762501,55.59,42.564999,44.645,42.874981,3845305600
2018-12-01,46.115002,46.235001,36.647499,39.435001,38.003677,3595690000
2019-01-01,38.7225,42.25,35.5,41.610001,40.099735,3312349600
2019-02-01,41.740002,43.967499,41.482498,43.287498,41.716343,1890162400
2019-03-01,43.57,49.422501,42.375,47.487499,45.960182,2603925600
2019-04-01,47.91,52.119999,47.095001,50.1675,48.553982,2024470800
2019-05-01,52.470001,53.827499,43.747501,43.767502,42.359825,2957826400
2019-06-01,43.900002,50.392502,42.567501,49.48,48.073025,2060874800
2019-07-01,50.7925,55.342499,49.602501,53.259998,51.745529,1895406800
2019-08-01,53.474998,54.5075,48.145,52.185001,50.701096,2724326400
2019-09-01,51.607498,56.605,51.055,55.9925,54.607025,2170268400
2019-10-01,56.267502,62.4375,53.782501,62.189999,60.651176,2433210800
2019-11-01,62.384998,67.0,62.290001,66.8125,65.159294,1793326000
2019-12-01,66.817497,73.4925,64.072502,73.412498,71.810928,2388794800
2020-01-01,74.059998,81.962502,73.1875,77.377502,75.68943,2934370400
2020-02-01,76.074997,81.805,64.092499,68.339996,66.849083,3019279200
2020-03-01,70.57,76.0,53.1525,63.572498,62.333187,6280072400
2020-04-01,61.625,73.6325,59.224998,73.449997,72.018143,3265299200
2020-05-01,71.5625,81.059998,71.462502,79.485001,77.935478,2805936000
2020-06-01,79.4375,93.095001,79.302498,91.199997,89.664162,3243375600
2020-07-01,91.279999,106.415001,89.144997,106.260002,104.470558,3020283200
2020-08-01,108.199997,131.0,107.892502,129.039993,126.866959,4070061100
2020-09-01,132.759995,137.979996,103.099998,115.809998,114.06501,3885245100
2020-10-01,117.639999,125.389999,107.720001,108.860001,107.219742,2894666500
2020-11-01,109.110001,121.989998,107.32,119.050003,117.25621,2123077300
2020-12-01,121.010002,138.789993,120.010002,132.690002,130.916138,2322189600
2021-01-01,133.520004,145.089996,126.379997,131.960007,130.195908,2240262000
2021-02-01,133.75,137.880005,118.389999,121.260002,119.638939,1833855600
2021-03-01,123.75,128.720001,116.209999,122.150002,120.697144,2650418200
2021-04-01,123.660004,137.070007,122.489998,131.460007,129.896393,1889857500
2021-05-01,132.039993,134.070007,122.25,124.610001,123.127884,1711934900
2021-06-01,125.080002,137.410004,123.129997,136.960007,135.560867,1606590000
2021-07-01,136.600006,150.0,135.759995,145.860001,144.369919,1919035100
2021-08-01,146.360001,153.490005,144.5,151.830002,150.278961,1461542800
2021-09-01,152.830002,157.259995,141.270004,141.5,140.264313,1797835100
2021-10-01,141.899994,153.169998,138.270004,149.800003,148.491837,1565079200
2021-11-01,148.990005,165.699997,147.479996,165.300003,163.856491,1691029000
2021-12-01,167.479996,182.130005,157.800003,177.570007,176.27623,2444766700
2022-01-01,177.830002,182.940002,154.699997,174.779999,173.506546,2108446000
2022-02-01,174.009995,176.649994,152.0,165.119995,163.916931,1627516300
2022-03-01,164.699997,179.610001,150.100006,174.610001,173.55864,2180800100
2022-04-01,174.029999,178.490005,155.380005,157.649994,156.700729,1687795600
2022-05-01,156.710007,166.479996,132.610001,148.839996,147.943802,2401040300
2022-06-01,149.899994,151.740005,129.039993,136.720001,136.096451,1749099800
2022-07-01,136.039993,163.630005,135.660004,162.509995,161.768814,1447125400
2022-08-01,161.009995,176.149994,157.139999,157.220001,156.502945,1510239600
2022-09-01,156.639999,164.259995,138.0,138.199997,137.760773,2084722800
2022-10-01,138.210007,157.5,134.369995,153.339996,152.852661,1868139700
2022-11-01,155.080002,155.449997,134.380005,148.029999,147.559555,1724847700
2022-12-01,148.210007,150.919998,125.870003,129.929993,129.731918,1675657600
